ClienteID,NomeCliente,GastoTotal,SegmentoDeValor
12523,Melina Santos,10575.99,Alto Valor
4628,Vitor Gabriel Montenegro,12976.47,Alto Valor
12137,Luan Almeida,28692.98,Alto Valor
5771,Kamilly Rodrigues,12754.35,Alto Valor
11541,Matteo Aragão,14495.25,Alto Valor
4838,Pietra Costa,12829.67,Alto Valor
13767,Rhavi Pimenta,11141.20,Alto Valor
5410,Liam Sales,13241.62,Alto Valor
12572,Evelyn Teixeira,12026.81,Alto Valor
3604,Vitor Hugo Oliveira,14574.76,Alto Valor
12242,André Viana,21539.68,Alto Valor
4591,Rafael Moraes,10823.58,Alto Valor
11877,Benjamim Costela,12392.66,Alto Valor
5568,Leandro Vieira,10336.60,Alto Valor
13921,Emanuella Rodrigues,13373.81,Alto Valor
2988,Vicente Rios,12426.72,Alto Valor
12574,Davi Lucca Barros,10865.11,Alto Valor
4812,Miguel Cirino,28943.25,Alto Valor
12251,Théo da Cruz,10909.99,Alto Valor
5788,Maria Liz Marques,10517.31,Alto Valor
12109,Amanda Jesus,13973.57,Alto Valor
5036,Liz da Rosa,20333.51,Alto Valor
13937,Rafael Barros,18996.81,Alto Valor
5419,Henrique Abreu,10187.27,Alto Valor
12691,Fernanda da Mata,17054.37,Alto Valor
3622,Luísa Fernandes,12230.20,Alto Valor
12192,Rhavi Andrade,11601.92,Alto Valor
4666,Renan Cunha,10309.15,Alto Valor
12136,Noah Araújo,10562.67,Alto Valor
5584,Lara Caldeira,11632.66,Alto Valor
13988,Maria Sophia Vieira,14908.14,Alto Valor
3425,Marcelo Azevedo,10620.27,Alto Valor
12824,Emanuelly Casa Grande,10396.82,Alto Valor
4929,Pietra Freitas,11052.67,Alto Valor
12478,Thales Rios,11607.82,Alto Valor
5905,Ágatha Lima,11251.02,Alto Valor
12302,Isabella Duarte,11430.42,Alto Valor
5088,Henry Novaes,10493.66,Alto Valor
14002,Ana Julia Freitas,10458.67,Alto Valor
5499,Lucas Albuquerque,10433.41,Alto Valor
12857,Oliver Cirino,15154.26,Alto Valor
3686,Heloísa Borges,16147.57,Alto Valor
12487,Stephany Casa Grande,18501.78,Alto Valor
4039,Nicolas Barros,11065.77,Alto Valor
12629,Thomas Freitas,14083.60,Alto Valor
5818,Jade Pereira,13236.63,Alto Valor
14169,Vinicius Sousa,13957.06,Alto Valor
3456,Beatriz da Conceição,18894.54,Alto Valor
13091,Leonardo Leão,11062.11,Alto Valor
5144,Maria Luísa Pimenta,10591.81,Alto Valor
12496,Apollo Garcia,11479.73,Alto Valor
5956,Cauã Farias,10744.52,Alto Valor
12720,Liam Silva,10295.07,Alto Valor
5339,Noah Montenegro,13278.40,Alto Valor
14235,Benjamin Nunes,14125.50,Alto Valor
5401,Sophie Correia,11016.90,Alto Valor
13075,Maria Helena Costela,13300.40,Alto Valor
3770,Ana Julia Monteiro,11361.74,Alto Valor
12526,Isabella Pastor,14194.62,Alto Valor
4805,Isaac das Neves,13566.46,Alto Valor
13833,Dante da Mata,22709.39,Alto Valor
5852,Antony Barros,14047.43,Alto Valor
14421,Luana Melo,11396.35,Alto Valor
3557,Pietro Moura,10923.21,Alto Valor
14062,Maria Isis Souza,15426.27,Alto Valor
5179,Paulo da Mata,10463.87,Alto Valor
12560,Vitor Hugo Cunha,19050.62,Alto Valor
6174,Augusto Rios,14990.62,Alto Valor
13915,Leandro Oliveira,11069.71,Alto Valor
5454,Benício Pereira,13979.66,Alto Valor
14757,Igor Sá,12845.52,Alto Valor
5560,Bruno da Rocha,10303.21,Alto Valor
14113,André Jesus,10208.80,Alto Valor
4011,Theodoro Nogueira,10797.95,Alto Valor
12610,Gabrielly Martins,16091.73,Alto Valor
5377,Maria Cecília Câmara,10363.24,Alto Valor
13990,Sara Teixeira,10516.05,Alto Valor
6018,Cecilia Araújo,10027.18,Alto Valor
14773,Vinicius Guerra,11719.09,Alto Valor
3656,Luiz Felipe Cavalcante,13197.66,Alto Valor
14213,Nicole Fogaça,15793.33,Alto Valor
5294,Cauê Farias,11232.52,Alto Valor
12719,Théo Silveira,10838.04,Alto Valor
6340,Valentim Nunes,11518.62,Alto Valor
14051,Elisa Brito,15100.01,Alto Valor
5456,Ana Julia da Rocha,13422.67,Alto Valor
15121,Diogo Siqueira,12216.54,Alto Valor
5574,Carlos Eduardo Nascimento,13142.82,Alto Valor
13963,Letícia Alves,20755.04,Alto Valor
4072,Maitê Montenegro,13124.77,Alto Valor
13012,Murilo Costela,10446.79,Alto Valor
5509,João Felipe Cassiano,10334.50,Alto Valor
14126,Isaque Mendonça,10868.49,Alto Valor
6043,Sophia Santos,10594.51,Alto Valor
15139,Rodrigo Oliveira,11334.55,Alto Valor
3860,Murilo Cavalcante,14132.69,Alto Valor
14314,Benjamin Mendes,11904.18,Alto Valor
5463,Isadora Pereira,12562.46,Alto Valor
13014,Mariana da Costa,12603.18,Alto Valor
6457,José Melo,15431.01,Alto Valor
14176,Hadassa Correia,15961.04,Alto Valor
5607,Kamilly Campos,12350.71,Alto Valor
15342,Sofia Cardoso,12445.43,Alto Valor
5592,Melissa Castro,12269.15,Alto Valor
14381,Ágatha Pastor,10672.44,Alto Valor
4095,Alice Pereira,11255.79,Alto Valor
13721,Emanuel Alves,18175.43,Alto Valor
5593,Lucas Gabriel da Rosa,10287.15,Alto Valor
14215,Nicolas Borges,10137.24,Alto Valor
6093,Maitê Rezende,10788.64,Alto Valor
15391,Rebeca Novaes,15722.27,Alto Valor
4044,Apollo Abreu,13429.12,Alto Valor
14430,Marcos Vinicius Oliveira,12207.98,Alto Valor
5545,Maria Helena Sousa,12617.98,Alto Valor
13934,Ana Júlia Souza,23393.30,Alto Valor
6589,Ana Carolina da Cruz,14847.72,Alto Valor
14351,Paulo Caldeira,15478.41,Alto Valor
5688,Benicio Rodrigues,12575.17,Alto Valor
16158,João Felipe Cavalcanti,13689.22,Alto Valor
5769,Kaique Montenegro,10272.38,Alto Valor
14562,Ágatha Cavalcanti,11162.57,Alto Valor
4097,Ravy Porto,18127.57,Alto Valor
14116,Benjamim Cardoso,11527.33,Alto Valor
5668,Vinícius Novais,10464.80,Alto Valor
14399,Maysa Lopes,12520.48,Alto Valor
6236,Nina Mendonça,13605.35,Alto Valor
16194,Maria Helena Fernandes,11674.18,Alto Valor
4593,Aurora Correia,10601.71,Alto Valor
14614,Milena Campos,18026.39,Alto Valor
5597,Leonardo da Cruz,16112.69,Alto Valor
14107,Rhavi Viana,13910.32,Alto Valor
9230,Yasmin Porto,10763.34,Alto Valor
14485,Rafael Lopes,15098.90,Alto Valor
5971,Vinícius Sampaio,22090.46,Alto Valor
16275,Bella Peixoto,11986.34,Alto Valor
5810,Ravi Lucca Dias,13456.47,Alto Valor
14712,Ravy Nogueira,10413.44,Alto Valor
4131,Lorena Camargo,13001.05,Alto Valor
14284,Antonella Aparecida,12606.28,Alto Valor
5693,Maria Marques,15501.56,Alto Valor
14558,Júlia Nogueira,11085.35,Alto Valor
9167,Maria Vitória Teixeira,12163.39,Alto Valor
16309,Henry Gabriel Cirino,10200.28,Alto Valor
4594,Leonardo da Rosa,11690.05,Alto Valor
14746,Manuela Moreira,10614.21,Alto Valor
5563,Sophie Cunha,11442.16,Alto Valor
14382,Emanuel Carvalho,19725.73,Alto Valor
9249,Nina Sales,11575.29,Alto Valor
14785,Oliver Porto,12351.56,Alto Valor
5973,Liam da Costa,12622.84,Alto Valor
16509,Isabella Ribeiro,13528.49,Alto Valor
5828,Maria Julia Lima,11220.93,Alto Valor
14762,Yago Fernandes,15278.47,Alto Valor
4179,Ana Sousa,22873.83,Alto Valor
14625,Davi Miguel Nunes,10229.14,Alto Valor
5725,Otto Vasconcelos,12596.19,Alto Valor
14599,Nina da Cruz,11685.69,Alto Valor
9196,Mariane da Costa,17891.45,Alto Valor
16593,Anthony Costa,13014.05,Alto Valor
4612,Caroline Monteiro,10171.79,Alto Valor
14881,Asafe da Conceição,13312.35,Alto Valor
5578,Rafaela Guerra,18077.51,Alto Valor
14657,Arthur Miguel Sales,11064.75,Alto Valor
9384,Ravy Montenegro,12629.19,Alto Valor
14935,Heloisa Aragão,10481.49,Alto Valor
6005,Júlia Ramos,14205.79,Alto Valor
16612,Beatriz Campos,13650.67,Alto Valor
5917,Valentim Ramos,12991.99,Alto Valor
14882,Josué Macedo,18403.31,Alto Valor
4220,Pietra Viana,11597.16,Alto Valor
14743,Giovanna Pastor,18923.88,Alto Valor
5750,Maria Luísa Guerra,10188.77,Alto Valor
14901,Ana Marques,11113.77,Alto Valor
9396,Benício Martins,10111.97,Alto Valor
16643,Emanuella Silveira,16099.67,Alto Valor
4879,Oliver Rios,10290.61,Alto Valor
14832,Maria Cecília Jesus,19737.72,Alto Valor
5745,Alexia Vargas,13295.08,Alto Valor
15059,Cecília Fogaça,15226.69,Alto Valor
9266,Calebe Melo,14592.44,Alto Valor
15998,Bento Campos,12690.73,Alto Valor
6107,Lorenzo Sousa,15334.10,Alto Valor
16644,Maria Júlia Garcia,19780.05,Alto Valor
6301,Marcos Vinicius da Rocha,14086.16,Alto Valor
15048,Pedro Henrique Machado,15474.43,Alto Valor
4581,Caleb Sá,12137.33,Alto Valor
16063,Mariana Sá,13321.00,Alto Valor
5975,Ana Lívia Ribeiro,11574.25,Alto Valor
16246,Maria Julia Rocha,11959.69,Alto Valor
9462,André Lima,15276.94,Alto Valor
16677,Maitê Araújo,15456.01,Alto Valor
4962,Antônio Câmara,11805.67,Alto Valor
15183,Maria Júlia Leão,10533.24,Alto Valor
5812,Otávio Correia,14076.02,Alto Valor
16190,Allana Rios,11834.16,Alto Valor
9449,Enzo Pastor,10296.02,Alto Valor
16205,Melissa Ferreira,18922.39,Alto Valor
6123,Maria Julia Moreira,14502.60,Alto Valor
16792,Liz Aragão,10240.60,Alto Valor
6319,Maria Santos,12847.21,Alto Valor
15281,Melissa Pinto,10535.67,Alto Valor
4588,Catarina Moura,15721.80,Alto Valor
16406,Lívia da Luz,11971.14,Alto Valor
5984,Pietro Pastor,10360.67,Alto Valor
16362,Cecilia Jesus,14766.04,Alto Valor
9478,José Miguel Pires,13719.85,Alto Valor
16794,Isabella Melo,17776.03,Alto Valor
4997,Enzo Gabriel Novaes,15627.07,Alto Valor
15330,Stephany Pastor,14253.17,Alto Valor
5963,Eduarda Nunes,14432.39,Alto Valor
16588,Benjamim Lopes,20904.12,Alto Valor
9664,Gael Leão,10191.23,Alto Valor
16382,Benício Moura,11890.31,Alto Valor
6191,Luiz Otávio Gonçalves,15891.88,Alto Valor
16877,Esther Machado,11987.20,Alto Valor
6419,Oliver Aparecida,19880.43,Alto Valor
16082,Lívia Duarte,11081.70,Alto Valor
4681,Valentim Farias,12693.85,Alto Valor
16663,Juliana Guerra,11683.73,Alto Valor
6084,Nathan da Conceição,13389.91,Alto Valor
16407,Henry Gabriel Abreu,12196.68,Alto Valor
9619,Sarah Castro,12052.47,Alto Valor
17028,Erick Azevedo,12758.39,Alto Valor
5231,Maria Flor Montenegro,13014.16,Alto Valor
16150,Davi Nunes,15649.71,Alto Valor
6249,Léo Brito,11591.02,Alto Valor
16756,Liz Moraes,10032.22,Alto Valor
9817,Breno Vieira,11469.88,Alto Valor
16455,Samuel Sales,14401.81,Alto Valor
6238,Lívia Fernandes,11406.44,Alto Valor
17162,Ana Fonseca,11066.83,Alto Valor
9179,Gabriel Correia,18289.48,Alto Valor
16184,Bianca Macedo,13950.04,Alto Valor
4797,Josué da Luz,25870.56,Alto Valor
16888,Isabella Aparecida,12861.81,Alto Valor
6129,Luiz Miguel Pimenta,16364.94,Alto Valor
16516,Maria Júlia Rios,12068.42,Alto Valor
9635,Stephany Mendonça,15375.13,Alto Valor
17163,Cauã Sampaio,18870.18,Alto Valor
5281,Bento Souza,10284.32,Alto Valor
16736,Natália Fonseca,19478.93,Alto Valor
6330,Caroline das Neves,12703.53,Alto Valor
16983,Luigi Cassiano,22561.78,Alto Valor
9818,João Camargo,18685.53,Alto Valor
16591,Isis da Cunha,15822.43,Alto Valor
6289,Léo Freitas,10281.81,Alto Valor
16996,Matteo Novais,14963.75,Alto Valor
9186,Stephany Oliveira,10426.08,Alto Valor
16821,João Felipe Campos,11928.06,Alto Valor
4906,Vitor Hugo Carvalho,10156.20,Alto Valor
17106,Pedro Lucas Machado,12306.90,Alto Valor
6293,Gabriel Abreu,17387.21,Alto Valor
16673,Oliver Santos,10003.12,Alto Valor
9712,Rebeca Monteiro,10673.55,Alto Valor
17747,Yuri Nunes,15301.84,Alto Valor
5530,Vicente Moraes,14364.28,Alto Valor
16852,Nathan Casa Grande,12648.09,Alto Valor
9158,Daniela Carvalho,12059.73,Alto Valor
17165,Ana Cecília Nogueira,11614.18,Alto Valor
10152,Sarah Fogaça,10461.77,Alto Valor
17066,Bruna Teixeira,17090.84,Alto Valor
9183,Luiza Sousa,21044.91,Alto Valor
17815,Benicio Pereira,10879.95,Alto Valor
9161,Bruno Dias,17529.03,Alto Valor
16884,João Lucas Sá,14507.57,Alto Valor
5167,Diego Fogaça,12846.29,Alto Valor
17199,Matheus Vieira,11400.74,Alto Valor
9226,Rodrigo Alves,11628.81,Alto Valor
17157,Lucas Gabriel da Conceição,18273.04,Alto Valor
9864,Bryan Pinto,11640.20,Alto Valor
147,Maysa Sá,13424.52,Alto Valor
5546,Vinicius da Luz,10971.03,Alto Valor
17021,Alexia Dias,12904.06,Alto Valor
9274,Alícia Camargo,12085.93,Alto Valor
17317,Maria Alice Cardoso,10318.96,Alto Valor
10300,Marina Duarte,10537.36,Alto Valor
17198,Maria da Costa,10773.01,Alto Valor
9233,João Felipe Mendes,16993.63,Alto Valor
150,Nicole Oliveira,12789.19,Alto Valor
9286,Pedro Silveira,10869.85,Alto Valor
17001,João Miguel da Costa,11217.61,Alto Valor
5206,Manuela Lima,15194.00,Alto Valor
17449,Esther Vargas,12912.65,Alto Valor
9192,Augusto Sá,12011.37,Alto Valor
17293,Eloah Alves,14295.00,Alto Valor
9987,Lívia Barbosa,18757.76,Alto Valor
233,Marcelo Sales,12520.58,Alto Valor
5496,Eduarda da Cunha,10559.28,Alto Valor
17119,Ana Silva,14004.19,Alto Valor
9339,Maria Eduarda Nunes,12168.54,Alto Valor
17476,Luiz Fernando Fogaça,16607.22,Alto Valor
10302,Joana Nogueira,10212.89,Alto Valor
17498,Heloisa Azevedo,15240.48,Alto Valor
9397,Ana Júlia Cardoso,15155.86,Alto Valor
464,Bento Nunes,12690.89,Alto Valor
9545,Júlia Lopes,12451.91,Alto Valor
17353,Dante Azevedo,11010.70,Alto Valor
5310,Olivia Borges,18828.02,Alto Valor
17776,Luara Melo,24024.78,Alto Valor
9296,Maria Clara Melo,10369.01,Alto Valor
17468,Davi Lucca Duarte,10854.89,Alto Valor
10039,Evelyn Leão,14935.31,Alto Valor
466,Rebeca Borges,11789.10,Alto Valor
5612,Catarina Cirino,10907.71,Alto Valor
17372,Natália Souza,17527.24,Alto Valor
9357,Maria Vitória Machado,10962.41,Alto Valor
17860,Caio Novaes,11843.16,Alto Valor
10402,Catarina Leão,19603.12,Alto Valor
18327,Clara Lima,11358.24,Alto Valor
9414,Lunna Novaes,10583.93,Alto Valor
484,Gabriela Rodrigues,17950.49,Alto Valor
9595,Elisa Azevedo,15590.93,Alto Valor
108,Rafaela Macedo,10759.66,Alto Valor
5492,Antônio Borges,12618.08,Alto Valor
17867,Miguel Machado,16367.89,Alto Valor
9335,Lara Garcia,13141.96,Alto Valor
18554,Davi Lucca Cavalcante,10682.28,Alto Valor
10112,Aurora Correia,12452.68,Alto Valor
616,Enrico Vargas,15950.28,Alto Valor
5815,Levi Marques,14722.46,Alto Valor
225,Esther da Rocha,10083.16,Alto Valor
9389,Valentina Pinto,19053.08,Alto Valor
126,Aurora Lima,12497.38,Alto Valor
10418,Ana Laura Machado,12169.01,Alto Valor
18602,Ana Júlia Fernandes,11574.97,Alto Valor
9464,Ana Carolina Pinto,18452.50,Alto Valor
683,Ágatha da Cruz,13702.54,Alto Valor
9752,Vitor Jesus,21391.78,Alto Valor
272,Cecilia Cunha,11550.88,Alto Valor
5635,Lucca Sousa,14783.59,Alto Valor
144,Maya da Conceição,12612.91,Alto Valor
9505,Benjamin Ramos,10999.31,Alto Valor
18838,Fernando Peixoto,10310.06,Alto Valor
10398,João Pedro Martins,15790.32,Alto Valor
701,Luara Viana,10567.62,Alto Valor
5846,Henrique Brito,13275.47,Alto Valor
307,Yago Casa Grande,16935.12,Alto Valor
9406,Ana Julia Ferreira,18825.20,Alto Valor
453,Lorenzo Aragão,10377.69,Alto Valor
10483,José Pedro da Rosa,11958.32,Alto Valor
19004,Letícia Moraes,12127.03,Alto Valor
9598,Aurora da Rosa,15651.41,Alto Valor
715,Joaquim Lopes,15145.53,Alto Valor
9872,Maria Julia Montenegro,11662.72,Alto Valor
342,Enzo Câmara,13645.66,Alto Valor
5674,Ágatha Nunes,15326.47,Alto Valor
505,Kevin Mendes,10768.97,Alto Valor
9535,José Cunha,11021.48,Alto Valor
19006,Mariah Marques,10003.07,Alto Valor
10673,Alexandre Jesus,19979.30,Alto Valor
750,Bella Silveira,12349.81,Alto Valor
6015,Laís das Neves,17683.24,Alto Valor
440,Arthur Miguel Gonçalves,11262.69,Alto Valor
9540,Vinícius Monteiro,14080.54,Alto Valor
714,Maria Isis Campos,11879.94,Alto Valor
10385,Rafaela Costela,13725.99,Alto Valor
19145,Emanuel Correia,10866.99,Alto Valor
9984,Yan Pastor,14345.11,Alto Valor
968,Ana Sophia Viana,18961.17,Alto Valor
9963,Sophie Fernandes,13328.88,Alto Valor
556,Danilo Azevedo,11497.52,Alto Valor
5683,Bruno da Paz,14789.98,Alto Valor
721,Mariana Martins,13400.24,Alto Valor
9585,Alícia Pinto,14023.88,Alto Valor
19463,Alice Casa Grande,10520.17,Alto Valor
10707,Helena Costa,14097.40,Alto Valor
1099,Carlos Eduardo Leão,11476.53,Alto Valor
6064,João Felipe Cavalcante,10244.59,Alto Valor
741,Gael Cunha,10241.25,Alto Valor
10325,Sara Carvalho,16319.76,Alto Valor
878,Mirella Machado,11526.92,Alto Valor
10669,João Vitor Machado,12227.96,Alto Valor
19415,Raul Lopes,10957.64,Alto Valor
10202,Juliana Macedo,15854.31,Alto Valor
1185,Antônio Barros,17962.17,Alto Valor
9970,Leonardo da Rosa,12774.92,Alto Valor
757,Bárbara Pacheco,11571.75,Alto Valor
5558,Júlia Farias,10650.61,Alto Valor
880,Rhavi Silva,10668.93,Alto Valor
9646,Thomas Rezende,13759.93,Alto Valor
19556,Isadora Brito,11878.94,Alto Valor
10723,Francisco Jesus,17450.55,Alto Valor
1186,Evelyn Pereira,14257.27,Alto Valor
6082,Sarah Marques,11897.88,Alto Valor
825,Enzo Gabriel Araújo,10600.66,Alto Valor
10746,Júlia Moura,20717.88,Alto Valor
887,Cecilia Silveira,14000.91,Alto Valor
10721,Lunna Moura,13295.54,Alto Valor
19579,Melissa Peixoto,17128.16,Alto Valor
10233,Juan Souza,16486.95,Alto Valor
1370,Lucas Teixeira,10108.50,Alto Valor
10063,Igor Gomes,12289.99,Alto Valor
874,Antonella Cunha,11094.19,Alto Valor
5953,Isabel das Neves,20219.37,Alto Valor
864,Luiz Fernando da Paz,10474.05,Alto Valor
9653,Miguel Peixoto,15529.87,Alto Valor
19813,Valentim Castro,19139.61,Alto Valor
10773,Gael Henrique Mendonça,16853.51,Alto Valor
1601,Marcela Nascimento,19136.24,Alto Valor
6132,Valentim Fernandes,16363.89,Alto Valor
1191,Enzo Gabriel Nascimento,11913.90,Alto Valor
10894,Maria Flor Melo,15888.90,Alto Valor
1496,Luiz Miguel Santos,10062.17,Alto Valor
10869,Joaquim da Mata,11148.54,Alto Valor
19931,Thomas Lopes,23828.92,Alto Valor
10317,Henrique Lima,11439.92,Alto Valor
1602,Benício Andrade,10550.67,Alto Valor
10213,Brenda Alves,11774.62,Alto Valor
1242,Bárbara Nascimento,12314.70,Alto Valor
6094,Ester Sales,11777.57,Alto Valor
8811,Isis Pacheco,17143.20,Alto Valor
9746,Luiz Fernando Lopes,16545.89,Alto Valor
19956,Emanuel Teixeira,10484.87,Alto Valor
10841,João Guilherme Nunes,14559.84,Alto Valor
1621,Eduarda Cavalcante,13974.28,Alto Valor
6166,Ana Lívia Nascimento,11525.02,Alto Valor
1294,Júlia Pereira,13569.62,Alto Valor
11444,Luara Silveira,12580.00,Alto Valor
8945,Joaquim Pinto,17241.91,Alto Valor
10836,Melina Farias,15036.50,Alto Valor
20,Maria Júlia Pimenta,10695.29,Alto Valor
10352,Matheus Abreu,15507.60,Alto Valor
1752,Ana Liz Martins,19711.35,Alto Valor
10245,Sara Barbosa,12177.36,Alto Valor
1345,Nicolas Pimenta,19569.93,Alto Valor
6192,Maria Eduarda Rios,13710.85,Alto Valor
9020,Maria Vitória Rios,15232.61,Alto Valor
9914,Laura Dias,13896.50,Alto Valor
77,Mariana Vargas,10007.29,Alto Valor
10880,José Rodrigues,10790.74,Alto Valor
8754,Maria Laura Teixeira,17813.68,Alto Valor
6217,Rafael Aragão,10121.70,Alto Valor
1679,Erick Sá,21998.83,Alto Valor
11446,Ana Julia Cunha,13746.38,Alto Valor
9102,Rael Cavalcanti,12677.10,Alto Valor
11470,Eloah Cardoso,13078.90,Alto Valor
370,Lívia Pastor,12129.91,Alto Valor
10369,Marina Borges,17116.34,Alto Valor
8639,Mariane da Cruz,11347.12,Alto Valor
10272,Sabrina Jesus,11333.61,Alto Valor
8529,Ana Carolina da Luz,13784.54,Alto Valor
6228,Vitor Hugo da Paz,11011.37,Alto Valor
9136,Ísis Silveira,11025.88,Alto Valor
10089,Luiz Henrique Ramos,11762.18,Alto Valor
702,Rafael Fogaça,14263.26,Alto Valor
10966,João Miguel Freitas,13935.90,Alto Valor
8955,Mateus Casa Grande,10696.39,Alto Valor
6283,Luiz Otávio Pereira,11340.24,Alto Valor
8665,Ana Vitória Pimenta,13174.21,Alto Valor
11448,Emilly Cassiano,12100.33,Alto Valor
4256,Pietra Borges,11005.38,Alto Valor
11489,Bianca Leão,12396.95,Alto Valor
972,Luigi Costela,16722.95,Alto Valor
10386,Ravi Lucca Caldeira,11610.26,Alto Valor
8973,Benjamin Pires,14977.29,Alto Valor
10281,Fernando Rodrigues,12104.05,Alto Valor
8729,Carlos Eduardo Novais,11585.78,Alto Valor
9220,Ana Cecília Lima,12839.62,Alto Valor
4281,Ana Liz Aragão,13458.02,Alto Valor
10196,Marina da Rosa,11149.30,Alto Valor
806,Danilo Fonseca,10104.74,Alto Valor
11425,Giovanna Gomes,10502.36,Alto Valor
4476,Liz Novaes,15817.05,Alto Valor
6380,Raul Guerra,10566.43,Alto Valor
8779,Davi Lucas Pereira,12928.31,Alto Valor
11797,Ana Sophia Rios,12923.24,Alto Valor
4488,Danilo Alves,13140.49,Alto Valor
11640,Giovanna Oliveira,10118.79,Alto Valor
1104,Gabriela Rodrigues,11740.73,Alto Valor
10654,Theodoro Monteiro,18056.46,Alto Valor
6431,Daniel Duarte,13063.43,Alto Valor
10449,Heloisa Ribeiro,25153.88,Alto Valor
8713,Marcela Araújo,10339.87,Alto Valor
9302,Jade Rodrigues,11681.56,Alto Valor
4499,Ana Clara da Cruz,12519.80,Alto Valor
10212,João Vitor Farias,10058.37,Alto Valor
1363,Bernardo das Neves,16510.14,Alto Valor
11493,Davi Vieira,14070.98,Alto Valor
6484,Maria Sophia Alves,11199.68,Alto Valor
6482,Augusto Gomes,11995.24,Alto Valor
8849,Enzo Gabriel Araújo,10931.46,Alto Valor
11848,Natália Pereira,11133.82,Alto Valor
4506,Igor Pastor,12349.45,Alto Valor
11821,Melina Rios,11702.74,Alto Valor
1324,Rafael Pimenta,12231.39,Alto Valor
10801,Larissa Borges,10354.74,Alto Valor
6499,Ana Cecília Lima,12257.24,Alto Valor
10320,Bryan Pinto,10099.18,Alto Valor
8965,Stella Pinto,10110.99,Alto Valor
9336,Davi Lucas Cassiano,13665.00,Alto Valor
4547,Valentim Lopes,11598.02,Alto Valor
10262,Lavínia Cavalcanti,14646.62,Alto Valor
1347,Natália da Rosa,17776.94,Alto Valor
11600,Ana Liz Vieira,11160.68,Alto Valor
6701,Valentim Viana,17454.66,Alto Valor
6517,Alícia Novaes,13352.14,Alto Valor
9015,Luiza Moreira,10460.28,Alto Valor
11898,Helena Cavalcante,16640.01,Alto Valor
4558,Noah Almeida,14566.07,Alto Valor
11838,Diego Sales,10302.68,Alto Valor
1458,Ísis Fonseca,13254.94,Alto Valor
10602,Cauê Viana,22403.53,Alto Valor
6718,Luiz Otávio Gomes,12140.79,Alto Valor
10722,Júlia Pacheco,17224.67,Alto Valor
